Date,SP500,DAX,KOSPI,NIKKEI,HSCEI,GOLD
2007-12-07,1504.6600341796875,7994.06982421875,1934.3199462890625,15956.3701171875,17619.029296875,78.5999984741211
2007-12-10,1515.9599609375,8033.35986328125,1906.4200439453125,15924.3896484375,17187.279296875,80.0
2007-12-11,1477.6500244140625,8009.419921875,1925.0699462890625,16044.7197265625,17497.76953125,78.83999633789062
2007-12-12,1486.5899658203125,8076.1201171875,1927.449951171875,15932.259765625,16962.619140625,80.48999786376953
2007-12-13,1488.4100341796875,7928.31005859375,1915.9000244140625,15536.51953125,16332.080078125,78.5
2007-12-14,1467.949951171875,7948.35986328125,1895.050048828125,15514.509765625,15957.4599609375,78.5199966430664
2007-12-17,1445.9000244140625,7825.43994140625,1839.8199462890625,15249.7900390625,15391.3896484375,78.12999725341797
2007-12-18,1454.97998046875,7850.740234375,1861.469970703125,15207.8603515625,15449.4697265625,79.25
2007-12-20,1460.1199951171875,7869.18994140625,1844.3699951171875,15031.599609375,15732.7802734375,78.66999816894531
2007-12-21,1484.4599609375,8002.669921875,1878.3199462890625,15257.0,15981.8095703125,80.0999984741211
2007-12-27,1476.27001953125,8038.60009765625,1908.6199951171875,15564.6904296875,16348.0,81.55999755859375
2007-12-28,1478.489990234375,8067.31982421875,1897.1300048828125,15307.7802734375,15991.48046875,83.0
2008-01-04,1411.6300048828125,7808.68994140625,1863.9000244140625,14691.41015625,15903.400390625,85.12999725341797
2008-01-07,1416.1800537109375,7817.169921875,1831.1400146484375,14500.5498046875,15590.740234375,84.7699966430664
2008-01-08,1390.18994140625,7849.990234375,1826.22998046875,14528.669921875,15659.7099609375,86.77999877929688
2008-01-09,1409.1300048828125,7782.7099609375,1844.469970703125,14599.16015625,16139.4599609375,86.55000305175781
2008-01-10,1420.3299560546875,7713.08984375,1824.780029296875,14388.1103515625,16027.6904296875,88.25
2008-01-11,1401.02001953125,7717.9501953125,1782.27001953125,14110.7900390625,15833.75,88.58000183105469
2008-01-15,1380.949951171875,7566.3798828125,1746.949951171875,13972.6298828125,14999.900390625,87.98999786376953
2008-01-16,1373.199951171875,7471.56982421875,1704.969970703125,13504.509765625,14016.1201171875,86.69999694824219
2008-01-17,1333.25,7413.52978515625,1723.550048828125,13783.4501953125,14481.41015625,86.5
2008-01-18,1325.18994140625,7314.169921875,1734.719970703125,13861.2900390625,14561.3203125,87.41999816894531
2008-01-22,1310.5,6769.47021484375,1609.02001953125,12573.0498046875,11911.91015625,88.16999816894531
2008-01-23,1338.5999755859375,6439.2099609375,1628.4200439453125,12829.0595703125,13279.5302734375,87.88999938964844
2008-01-24,1352.0699462890625,6821.06982421875,1663.0,13092.7802734375,12933.2001953125,90.08000183105469
2008-01-25,1330.6099853515625,6816.740234375,1692.4100341796875,13629.16015625,14015.75,90.30000305175781
2008-01-28,1353.9599609375,6818.85009765625,1627.18994140625,13087.91015625,13319.490234375,91.75
2008-01-29,1362.300048828125,6892.9599609375,1637.9100341796875,13478.8603515625,13379.1796875,91.1500015258789
2008-01-30,1355.81005859375,6875.35009765625,1589.06005859375,13345.0302734375,12755.41015625,92.05999755859375
2008-01-31,1378.550048828125,6851.75,1624.6800537109375,13592.4697265625,12485.0703125,91.4000015258789
2008-02-01,1395.4200439453125,6968.669921875,1634.530029296875,13497.16015625,13284.740234375,89.3499984741211
2008-02-04,1380.8199462890625,7000.490234375,1690.1300048828125,13859.7001953125,14120.83984375,89.0999984741211
2008-02-05,1336.6400146484375,6765.25,1696.5699462890625,13745.5,14040.6796875,87.68000030517578
2008-02-12,1348.8599853515625,6967.83984375,1643.2900390625,13021.9599609375,12736.6904296875,89.33000183105469
2008-02-13,1367.2099609375,6973.669921875,1631.780029296875,13068.2998046875,12949.3798828125,89.44000244140625
2008-02-14,1348.8599853515625,6962.27978515625,1697.449951171875,13626.4501953125,13550.990234375,89.70999908447266
2008-02-15,1349.989990234375,6832.43017578125,1694.77001953125,13622.5595703125,13843.51953125,89.1500015258789
2008-02-19,1348.780029296875,7002.2900390625,1720.52001953125,13757.91015625,13972.9404296875,91.58000183105469
2008-02-20,1360.030029296875,6899.68017578125,1687.9100341796875,13310.3701171875,13552.8203125,93.23999786376953
2008-02-21,1342.530029296875,6904.85009765625,1704.3599853515625,13688.2802734375,13561.8798828125,93.25
2008-02-22,1353.1099853515625,6806.2900390625,1686.449951171875,13500.4599609375,13336.8896484375,93.38999938964844
2008-02-25,1371.800048828125,6882.56005859375,1709.1300048828125,13914.5703125,13202.98046875,92.73999786376953
2008-02-26,1381.2900390625,6985.97021484375,1709.1300048828125,13824.7197265625,13326.83984375,93.70999908447266
2008-02-27,1380.02001953125,6997.85009765625,1720.8900146484375,14031.2998046875,13936.900390625,94.77999877929688
2008-02-28,1367.6800537109375,6862.52001953125,1736.1700439453125,13925.509765625,14039.98046875,95.98999786376953
2008-02-29,1330.6300048828125,6748.1298828125,1711.6199951171875,13603.01953125,13931.8798828125,96.18000030517578
2008-03-03,1331.3399658203125,6689.9501953125,1671.72998046875,12992.1796875,13439.919921875,97.23999786376953
2008-03-04,1326.75,6545.0400390625,1676.1800537109375,12992.2802734375,12972.2099609375,95.18000030517578
2008-03-05,1333.699951171875,6683.7099609375,1677.0999755859375,12972.0595703125,12847.9501953125,97.72000122070312
2008-03-06,1304.3399658203125,6591.31005859375,1697.43994140625,13215.419921875,13065.8896484375,96.5
2008-03-07,1293.3699951171875,6513.990234375,1663.969970703125,12782.7998046875,12606.830078125,96.08999633789062
2008-03-10,1273.3699951171875,6448.080078125,1625.1700439453125,12532.1298828125,12519.75,95.87000274658203
2008-03-11,1320.6500244140625,6524.56982421875,1641.47998046875,12658.2802734375,12588.740234375,95.98999786376953
2008-03-12,1308.77001953125,6599.3701171875,1658.8299560546875,12861.1298828125,12877.349609375,97.01000213623047
2008-03-13,1315.47998046875,6500.56005859375,1615.6199951171875,12433.4404296875,12094.0595703125,98.33999633789062
2008-03-14,1288.1400146484375,6451.89990234375,1600.260009765625,12241.599609375,11891.419921875,98.70999908447266
2008-03-17,1276.5999755859375,6182.2998046875,1574.43994140625,11787.509765625,11037.08984375,99.16999816894531
2008-03-18,1330.739990234375,6393.39013671875,1588.75,11964.16015625,11074.830078125,96.5
2008-03-19,1298.4200439453125,6361.22021484375,1622.22998046875,12260.4404296875,11438.75,93.04000091552734
2008-03-25,1352.989990234375,6524.7099609375,1674.9300537109375,12745.2197265625,11727.0,92.7300033569336
2008-03-26,1341.1300048828125,6489.259765625,1679.6700439453125,12706.6298828125,11860.2197265625,93.80000305175781
2008-03-27,1325.760009765625,6578.06005859375,1676.239990234375,12604.580078125,11828.83984375,93.45999908447266
2008-03-28,1315.219970703125,6559.89990234375,1701.8299560546875,12820.4697265625,12432.5302734375,91.87999725341797
2008-03-31,1322.699951171875,6534.97021484375,1703.989990234375,12525.5400390625,12083.2998046875,90.41000366210938
2008-04-01,1370.1800537109375,6720.330078125,1702.25,12656.419921875,12237.3603515625,86.86000061035156
2008-04-02,1367.530029296875,6777.43994140625,1742.18994140625,13189.3603515625,12807.349609375,89.2699966430664
2008-04-03,1369.31005859375,6741.72021484375,1763.6300048828125,13389.900390625,13137.5703125,89.41999816894531
2008-04-07,1372.5400390625,6821.02978515625,1773.56005859375,13450.23046875,13419.8798828125,91.16999816894531
2008-04-08,1365.5400390625,6771.97998046875,1754.7099609375,13250.4296875,13196.2197265625,90.3499984741211
2008-04-10,1360.550048828125,6704.31982421875,1764.6400146484375,12945.2998046875,12998.2099609375,91.7699966430664
2008-04-11,1332.8299560546875,6603.56982421875,1779.7099609375,13323.73046875,13357.1201171875,91.30000305175781
2008-04-14,1328.3199462890625,6554.490234375,1746.7099609375,12917.509765625,12664.2099609375,91.11000061035156
2008-04-15,1334.4300537109375,6585.0498046875,1742.1700439453125,12990.580078125,12665.41015625,91.66000366210938
2008-04-16,1364.7099609375,6702.83984375,1758.56005859375,13146.1298828125,12593.8798828125,93.2699966430664
2008-04-17,1365.56005859375,6681.81005859375,1768.6700439453125,13398.2998046875,12887.759765625,92.55999755859375
2008-04-18,1390.3299560546875,6843.080078125,1771.9000244140625,13476.4501953125,12675.4296875,90.62000274658203
2008-04-21,1388.1700439453125,6786.5498046875,1800.47998046875,13696.5498046875,13015.25,90.25
2008-04-22,1375.93994140625,6728.2998046875,1787.489990234375,13547.8203125,13420.2197265625,90.2699966430664
2008-04-23,1379.9300537109375,6795.02978515625,1800.7900390625,13579.16015625,13838.2197265625,89.22000122070312
2008-04-24,1388.8199462890625,6821.31982421875,1799.3399658203125,13540.8701171875,14416.48046875,87.22000122070312
2008-04-25,1397.8399658203125,6896.580078125,1824.6800537109375,13863.4697265625,14221.6201171875,87.2699966430664
2008-04-28,1396.3699951171875,6925.330078125,1823.1700439453125,13894.3701171875,14196.66015625,87.69000244140625
2008-04-30,1385.5899658203125,6948.81982421875,1825.469970703125,13849.990234375,14230.25,86.6500015258789
2008-05-02,1413.9000244140625,7043.22998046875,1848.27001953125,14049.259765625,14631.150390625,84.58000183105469
2008-05-07,1392.5699462890625,7076.25,1854.010009765625,14102.48046875,14118.3095703125,85.81999969482422
2008-05-08,1397.6800537109375,7071.89990234375,1848.0,13943.259765625,13886.58984375,87.23999786376953
2008-05-09,1388.280029296875,7003.169921875,1823.699951171875,13655.33984375,13662.580078125,87.41999816894531
2008-05-13,1403.0400390625,7060.18994140625,1842.800048828125,13953.73046875,13977.91015625,85.38999938964844
2008-05-14,1408.6600341796875,7083.240234375,1843.75,14118.5498046875,13980.240234375,85.19999694824219
2008-05-15,1423.5699462890625,7081.0498046875,1885.7099609375,14251.740234375,14027.5498046875,87.0
2008-05-16,1425.3499755859375,7156.5498046875,1888.8800048828125,14219.48046875,14185.98046875,89.0999984741211
2008-05-19,1426.6300048828125,7225.93994140625,1885.3699951171875,14269.6103515625,14367.7001953125,89.38999938964844
2008-05-20,1413.4000244140625,7118.5,1873.1500244140625,14160.08984375,13973.599609375,90.9000015258789
2008-05-21,1390.7099609375,7040.830078125,1847.510009765625,13926.2998046875,14133.73046875,91.95999908447266
2008-05-22,1394.3499755859375,7070.330078125,1835.4200439453125,13978.4599609375,13820.83984375,90.9800033569336
2008-05-23,1375.9300537109375,6944.0498046875,1827.93994140625,14012.2001953125,13636.41015625,91.2300033569336
2008-05-27,1385.3499755859375,6958.66015625,1825.22998046875,13893.3095703125,13330.080078125,89.36000061035156
2008-05-28,1390.8399658203125,7033.83984375,1805.6400146484375,13709.4404296875,13374.740234375,89.13999938964844
2008-05-29,1398.260009765625,7055.02978515625,1841.219970703125,14124.4697265625,13511.8603515625,86.51000213623047
2008-05-30,1400.3800048828125,7096.7900390625,1852.02001953125,14338.5400390625,13770.509765625,87.44999694824219
2008-06-02,1385.6700439453125,7008.77001953125,1847.530029296875,14440.1396484375,14026.3701171875,87.95999908447266
2008-06-03,1377.6500244140625,7019.1298828125,1819.3900146484375,14209.169921875,13621.98046875,86.87999725341797
2008-06-04,1377.199951171875,6965.43017578125,1833.81005859375,14435.5703125,13385.759765625,86.6500015258789
2008-06-05,1404.050048828125,6941.830078125,1832.31005859375,14341.1201171875,13355.0400390625,86.44999694824219
2008-06-10,1358.43994140625,6771.10009765625,1774.3800048828125,14021.169921875,12789.8701171875,85.55000305175781
2008-06-11,1335.489990234375,6650.259765625,1781.6700439453125,14183.48046875,12703.0302734375,87.0199966430664
2008-06-12,1339.8699951171875,6714.52001953125,1739.3599853515625,13888.599609375,12522.8896484375,85.5999984741211
2008-06-13,1360.030029296875,6765.31982421875,1747.3499755859375,13973.73046875,12213.1201171875,85.83000183105469
2008-06-16,1360.1400146484375,6729.8798828125,1760.8199462890625,14354.3701171875,12558.3603515625,87.01000213623047
2008-06-17,1350.9300537109375,6796.16015625,1750.7099609375,14348.3701171875,12568.0302734375,87.25
2008-06-18,1337.81005859375,6728.91015625,1774.1300048828125,14452.8203125,12829.330078125,88.27999877929688
2008-06-19,1342.8299560546875,6721.169921875,1740.719970703125,14130.169921875,12431.4404296875,88.41999816894531
2008-06-20,1317.9300537109375,6578.43994140625,1731.0,13942.080078125,12343.5400390625,88.94999694824219
2008-06-23,1318.0,6589.4599609375,1715.5899658203125,13857.4697265625,12236.3095703125,87.08999633789062
2008-06-24,1314.2900390625,6536.06005859375,1710.8399658203125,13849.5595703125,12018.509765625,87.47000122070312
2008-06-25,1321.969970703125,6617.83984375,1717.7900390625,13829.919921875,12196.25,87.41999816894531
2008-06-26,1283.1500244140625,6459.60009765625,1717.6600341796875,13822.3203125,12095.98046875,90.61000061035156
2008-06-27,1278.3800048828125,6421.91015625,1684.449951171875,13544.3603515625,11814.419921875,91.47000122070312
2008-06-30,1280.0,6418.31982421875,1674.9200439453125,13481.3798828125,11909.75,91.4000015258789
2008-07-02,1261.52001953125,6305.419921875,1623.5999755859375,13286.3701171875,11608.919921875,93.16999816894531
2008-07-03,1262.9000244140625,6353.740234375,1606.5400390625,13265.400390625,11139.919921875,92.05999755859375
2008-07-07,1252.31005859375,6395.75,1579.719970703125,13360.0400390625,11711.9501953125,91.2300033569336
2008-07-08,1273.699951171875,6304.41015625,1533.469970703125,13033.099609375,11293.3203125,90.86000061035156
2008-07-09,1244.68994140625,6386.4599609375,1519.3800048828125,13052.1298828125,11834.3095703125,91.5
2008-07-10,1253.3900146484375,6305.0,1537.4300537109375,13067.2099609375,12053.66015625,93.52999877929688
2008-07-11,1239.489990234375,6153.2998046875,1567.510009765625,13039.6904296875,12306.990234375,95.16000366210938
2008-07-14,1228.300048828125,6200.25,1558.6199951171875,13010.16015625,12266.8798828125,95.91000366210938
2008-07-15,1214.9100341796875,6081.7001953125,1509.3299560546875,12754.5595703125,11687.3203125,96.16999816894531
2008-07-16,1245.3599853515625,6155.3701171875,1507.4000244140625,12760.7998046875,11716.7802734375,94.44000244140625
2008-07-17,1260.3199462890625,6271.27001953125,1525.56005859375,12887.9501953125,12056.5595703125,94.22000122070312
2008-07-18,1260.6800537109375,6382.64990234375,1509.989990234375,12803.7001953125,12123.8798828125,94.16999816894531
2008-07-22,1277.0,6442.7900390625,1561.22998046875,13184.9599609375,12443.3798828125,93.05999755859375
2008-07-23,1282.18994140625,6536.08984375,1591.760009765625,13312.9296875,12849.759765625,90.56999969482422
2008-07-24,1252.5400390625,6440.7001953125,1626.1400146484375,13603.3095703125,12757.6298828125,91.33000183105469
2008-07-25,1257.760009765625,6436.7099609375,1597.9300537109375,13334.759765625,12421.669921875,91.69000244140625
2008-07-28,1234.3699951171875,6351.14990234375,1598.2900390625,13353.7802734375,12399.849609375,91.7300033569336
2008-07-29,1263.199951171875,6398.7998046875,1567.199951171875,13159.4501953125,12148.0400390625,90.58999633789062
2008-07-30,1284.260009765625,6460.1201171875,1577.699951171875,13367.7900390625,12469.259765625,89.5199966430664
2008-07-31,1267.3800048828125,6479.56005859375,1594.6700439453125,13376.8095703125,12506.740234375,90.08000183105469
2008-08-01,1260.31005859375,6396.4599609375,1573.77001953125,13094.58984375,12545.2197265625,89.56999969482422
2008-08-04,1249.010009765625,6349.81005859375,1543.050048828125,12933.1796875,12296.58984375,88.13999938964844
2008-08-05,1284.8800048828125,6518.7001953125,1535.5400390625,12914.66015625,11947.6396484375,86.08000183105469
2008-08-07,1266.0699462890625,6543.490234375,1564.0,13124.990234375,11943.849609375,86.08999633789062
2008-08-08,1296.3199462890625,6561.64990234375,1568.719970703125,13168.41015625,11742.3896484375,84.43000030517578
2008-08-11,1305.3199462890625,6609.6298828125,1581.0899658203125,13430.91015625,11645.1298828125,81.12999725341797
2008-08-12,1289.5899658203125,6585.8701171875,1577.1199951171875,13303.599609375,11445.5498046875,80.5199966430664
2008-08-13,1285.8299560546875,6422.18994140625,1562.719970703125,13023.0498046875,11111.3701171875,81.55999755859375
2008-08-14,1292.9300537109375,6442.2099609375,1572.18994140625,12956.7998046875,11251.6103515625,79.3499984741211
2008-08-18,1278.5999755859375,6432.8798828125,1567.7099609375,13165.4501953125,10966.3701171875,78.80000305175781
2008-08-19,1266.68994140625,6282.43017578125,1541.4100341796875,12865.0498046875,10714.4404296875,80.43000030517578
2008-08-20,1274.5400390625,6317.7998046875,1540.7099609375,12851.6904296875,11179.16015625,80.05999755859375
2008-08-21,1277.719970703125,6236.9599609375,1512.5899658203125,12752.2099609375,10916.5,82.30000305175781
2008-08-25,1266.8399658203125,6296.9501953125,1502.1099853515625,12878.66015625,11324.25,80.93000030517578
2008-08-26,1271.510009765625,6340.52001953125,1490.25,12778.7099609375,11406.6396484375,81.2300033569336
2008-08-27,1281.6600341796875,6321.02978515625,1493.9200439453125,12752.9599609375,11780.91015625,81.36000061035156
2008-08-28,1300.6800537109375,6420.5400390625,1474.1500244140625,12768.25,11497.6796875,82.18000030517578
2008-08-29,1282.8299560546875,6422.2998046875,1474.239990234375,13072.8701171875,11664.4296875,81.70999908447266
2008-09-02,1277.5799560546875,6518.47021484375,1407.1400146484375,12609.4697265625,11453.150390625,79.19999694824219
2008-09-03,1274.97998046875,6467.490234375,1426.8900146484375,12689.58984375,11076.830078125,78.88999938964844
2008-09-04,1236.8299560546875,6279.56982421875,1426.4300537109375,12557.66015625,10924.91015625,78.38999938964844
2008-09-05,1242.31005859375,6127.43994140625,1404.3800048828125,12212.23046875,10695.8603515625,78.9800033569336
2008-09-08,1267.7900390625,6263.740234375,1476.6500244140625,12624.4599609375,11136.33984375,78.86000061035156
2008-09-09,1224.510009765625,6233.41015625,1454.5,12400.650390625,10825.25,76.48999786376953
2008-09-10,1232.0400390625,6210.31982421875,1464.97998046875,12346.6298828125,10491.400390625,74.22000122070312
2008-09-11,1249.050048828125,6178.89990234375,1443.239990234375,12102.5,10052.0302734375,73.08000183105469
2008-09-12,1251.699951171875,6234.89013671875,1477.9200439453125,12214.759765625,9975.0,75.55000305175781
2008-09-16,1213.5999755859375,5965.169921875,1387.75,11609.7197265625,9236.580078125,76.79000091552734
2008-09-17,1156.3900146484375,5860.97998046875,1425.260009765625,11749.7900390625,8665.150390625,85.45999908447266
2008-09-18,1206.510009765625,5863.419921875,1392.4200439453125,11489.2998046875,8633.73046875,82.80000305175781
2008-09-19,1255.0799560546875,6189.52978515625,1455.780029296875,11920.8603515625,9974.669921875,85.9800033569336
2008-09-22,1207.0899658203125,6107.75,1460.3399658203125,12090.58984375,10227.3798828125,89.18000030517578
2008-09-24,1185.8699951171875,6052.8701171875,1495.97998046875,12115.0302734375,9732.01953125,86.70999908447266
2008-09-25,1209.1800537109375,6173.02978515625,1501.6300048828125,12006.5302734375,9764.51953125,86.44999694824219
2008-09-26,1213.27001953125,6063.5,1476.3299560546875,11893.16015625,9589.009765625,86.63999938964844
2008-09-29,1106.4200439453125,5807.080078125,1456.3599853515625,11743.6103515625,8955.259765625,89.56999969482422
2008-09-30,1166.3599853515625,5831.02001953125,1448.06005859375,11259.8603515625,9070.3095703125,85.06999969482422
2008-10-02,1114.280029296875,5660.6298828125,1419.6500244140625,11154.759765625,9331.0498046875,82.33000183105469
2008-10-06,1056.8900146484375,5387.009765625,1358.75,10473.08984375,8416.900390625,84.27999877929688
2008-10-08,984.9400024414062,5013.6201171875,1286.68994140625,9203.3203125,7452.740234375,89.41999816894531
2008-10-09,909.9199829101562,4887.0,1294.8900146484375,9157.490234375,7743.47021484375,89.9000015258789
2008-10-10,899.219970703125,4544.31005859375,1241.469970703125,8276.4296875,7135.7998046875,83.22000122070312
2008-10-14,998.010009765625,5199.18994140625,1367.68994140625,9447.5703125,8435.4599609375,82.19999694824219
2008-10-15,907.8400268554688,4861.6298828125,1340.280029296875,9547.4697265625,7894.06005859375,83.30999755859375
2008-10-16,946.4299926757812,4622.81005859375,1213.780029296875,8458.4501953125,7363.39013671875,79.29000091552734
2008-10-17,940.5499877929688,4781.330078125,1180.6700439453125,8693.8203125,7007.52978515625,77.20999908447266
2008-10-20,985.4000244140625,4835.009765625,1207.6300048828125,9005.58984375,7441.1298828125,78.5
2008-10-21,955.0499877929688,4784.41015625,1196.0999755859375,9306.25,7267.1201171875,76.02999877929688
2008-10-22,896.780029296875,4571.06982421875,1134.5899658203125,8674.6904296875,6700.8701171875,71.70999908447266
2008-10-23,908.1099853515625,4519.7001953125,1049.7099609375,8460.98046875,6403.14990234375,70.6500015258789
2008-10-24,876.77001953125,4295.669921875,938.75,7649.080078125,5802.7099609375,72.20999908447266
2008-10-27,848.9199829101562,4334.64013671875,946.4500122070312,7162.89990234375,4990.080078125,72.18000030517578
2008-10-28,940.510009765625,4823.4501953125,999.1599731445312,7621.919921875,5683.06005859375,73.79000091552734
2008-10-29,930.0900268554688,4808.68994140625,968.969970703125,8211.900390625,5786.7099609375,74.0
2008-10-30,954.0900268554688,4869.2998046875,1084.719970703125,9029.759765625,6764.0400390625,72.70999908447266
2008-10-31,968.75,4987.97021484375,1113.06005859375,8576.98046875,6611.14990234375,71.33999633789062
2008-11-04,1005.75,5278.0400390625,1153.3499755859375,9114.599609375,6860.8798828125,75.4800033569336
2008-11-05,952.77001953125,5166.8701171875,1181.5,9521.240234375,7225.68994140625,72.80000305175781
2008-11-06,904.8800048828125,4813.56982421875,1092.219970703125,8899.1396484375,6599.5,72.22000122070312
2008-11-07,930.989990234375,4938.4599609375,1134.489990234375,8583.0,6794.58984375,72.5
2008-11-10,919.2100219726562,5025.52978515625,1152.4599609375,9081.4296875,7412.85009765625,73.58000183105469
2008-11-11,898.9500122070312,4761.580078125,1128.72998046875,8809.2998046875,7136.919921875,72.05000305175781
2008-11-12,852.2999877929688,4620.7998046875,1123.8599853515625,8695.509765625,7134.5400390625,70.0
2008-11-13,911.2899780273438,4649.52001953125,1088.43994140625,8238.6396484375,6795.580078125,72.1500015258789
2008-11-14,873.2899780273438,4710.240234375,1088.260009765625,8462.3896484375,7021.64013671875,73.30000305175781
2008-11-17,850.75,4557.27001953125,1078.3199462890625,8522.580078125,6968.08984375,72.6500015258789
2008-11-18,859.1199951171875,4579.47021484375,1036.1600341796875,8328.41015625,6598.35009765625,72.51000213623047
2008-11-19,806.5800170898438,4354.08984375,1016.8200073242188,8273.2197265625,6489.1201171875,72.26000213623047
2008-11-20,752.4400024414062,4220.2001953125,948.6900024414062,7703.0400390625,6190.89990234375,73.44999694824219
2008-11-21,800.030029296875,4127.41015625,1003.72998046875,7910.7900390625,6424.97021484375,78.8499984741211
2008-11-25,857.3900146484375,4560.419921875,983.3200073242188,8323.9296875,6658.0,80.87000274658203
2008-11-26,887.6799926757812,4560.5,1029.780029296875,8213.2197265625,6934.10986328125,80.37999725341797
2008-11-28,896.239990234375,4669.43994140625,1076.0699462890625,8512.26953125,7207.47998046875,80.30999755859375
2008-12-01,816.2100219726562,4394.7900390625,1058.6199951171875,8397.2197265625,7391.68994140625,75.6500015258789
2008-12-02,848.8099975585938,4531.7900390625,1023.2000122070312,7863.68994140625,7002.47998046875,76.94999694824219
2008-12-03,870.739990234375,4567.240234375,1022.6699829101562,8004.10009765625,7232.5400390625,76.18000030517578
2008-12-04,845.219970703125,4564.22998046875,1006.5399780273438,7924.240234375,7227.18994140625,75.5
2008-12-05,876.0700073242188,4381.47021484375,1028.1300048828125,7917.509765625,7428.5400390625,74.5199966430664
2008-12-08,909.7000122070312,4715.8798828125,1105.050048828125,8329.0498046875,8137.4501953125,76.19999694824219
2008-12-09,888.6699829101562,4779.10986328125,1105.8399658203125,8395.8701171875,8001.740234375,76.33000183105469
2008-12-10,899.239990234375,4804.8798828125,1145.8699951171875,8660.240234375,8507.490234375,79.75
2008-12-11,873.5900268554688,4767.2001953125,1154.4300537109375,8720.5498046875,8486.4501953125,80.6500015258789
2008-12-12,879.72998046875,4663.3701171875,1103.8199462890625,8235.8701171875,7911.759765625,80.80999755859375
2008-12-15,868.5700073242188,4654.81982421875,1158.18994140625,8664.66015625,8005.2099609375,82.5999984741211
2008-12-16,913.1799926757812,4729.91015625,1161.56005859375,8568.01953125,8063.75,84.45999908447266
2008-12-17,904.4199829101562,4708.3798828125,1169.75,8612.51953125,8372.259765625,85.43000030517578
2008-12-18,885.280029296875,4756.39990234375,1175.9100341796875,8667.23046875,8555.0595703125,83.87000274658203
2008-12-19,887.8800048828125,4696.7001953125,1180.969970703125,8588.51953125,8435.3095703125,82.62999725341797
2008-12-22,871.6300048828125,4639.02001953125,1179.6099853515625,8723.7802734375,8138.419921875,83.45999908447266
2008-12-29,869.4199829101562,4704.85986328125,1117.5899658203125,8747.169921875,7797.77978515625,86.3499984741211
2008-12-30,890.6400146484375,4810.2001953125,1124.469970703125,8859.5595703125,7786.18994140625,85.9000015258789
2009-01-05,927.4500122070312,4983.990234375,1173.5699462890625,9043.1201171875,8676.75,84.4800033569336
2009-01-06,934.7000122070312,5026.31005859375,1194.280029296875,9080.83984375,8644.509765625,85.12999725341797
2009-01-07,906.6500244140625,4937.47021484375,1228.1700439453125,9239.240234375,8244.6796875,82.75
2009-01-08,909.72998046875,4879.91015625,1205.699951171875,8876.419921875,7760.02001953125,84.45999908447266
2009-01-09,890.3499755859375,4783.89013671875,1180.9599609375,8836.7998046875,7723.81005859375,83.91999816894531
2009-01-13,871.7899780273438,4636.93994140625,1167.7099609375,8413.91015625,7080.52978515625,80.87999725341797
2009-01-14,842.6199951171875,4422.35009765625,1182.6800537109375,8438.4501953125,7219.0400390625,79.79000091552734
2009-01-15,843.739990234375,4336.72998046875,1111.3399658203125,8023.31005859375,7042.35986328125,80.38999938964844
2009-01-16,850.1199951171875,4366.27978515625,1135.199951171875,8230.150390625,7147.33984375,82.70999908447266
2009-01-20,805.219970703125,4239.85009765625,1126.81005859375,8065.7900390625,7005.8798828125,84.5199966430664
2009-01-21,840.239990234375,4261.14990234375,1103.6099853515625,7901.64013671875,6730.81982421875,84.1500015258789
2009-01-22,827.5,4219.419921875,1116.22998046875,8051.740234375,6760.77001953125,84.58000183105469
2009-01-23,831.9500122070312,4178.93994140625,1093.4000244140625,7745.25,6661.93017578125,88.52999877929688
2009-01-29,845.1400146484375,4428.10986328125,1166.56005859375,8251.240234375,7002.7001953125,89.5
2009-01-30,825.8800048828125,4338.35009765625,1162.1099853515625,7994.0498046875,7131.97998046875,91.30999755859375
2009-02-02,825.4400024414062,4271.0400390625,1146.949951171875,7873.97998046875,6911.990234375,88.83999633789062
2009-02-03,838.510009765625,4374.9599609375,1163.199951171875,7825.509765625,6960.10986328125,88.47000122070312
2009-02-04,832.22998046875,4492.7900390625,1195.3699951171875,8038.93994140625,7241.72021484375,89.18000030517578
2009-02-05,845.8499755859375,4510.490234375,1177.8800048828125,7949.64990234375,7455.81005859375,90.12000274658203
2009-02-06,868.5999755859375,4644.6298828125,1210.260009765625,8076.6201171875,7698.669921875,89.58999633789062
2009-02-09,869.8900146484375,4666.81982421875,1202.68994140625,7969.02978515625,7754.56982421875,88.31999969482422
2009-02-10,827.1599731445312,4505.5400390625,1198.8699951171875,7945.93994140625,7814.68017578125,90.20999908447266
2009-02-12,835.1900024414062,4407.56005859375,1179.8399658203125,7705.35986328125,7367.56005859375,93.16999816894531
2009-02-13,826.8400268554688,4413.39013671875,1192.43994140625,7779.39990234375,7568.72998046875,92.55000305175781
2009-02-17,789.1699829101562,4216.60009765625,1127.18994140625,7645.509765625,7193.330078125,95.44999694824219
2009-02-18,788.4199829101562,4204.9599609375,1113.18994140625,7534.43994140625,7212.5400390625,96.91000366210938
2009-02-19,778.9400024414062,4215.2099609375,1107.0999755859375,7557.64990234375,7266.240234375,95.7699966430664
2009-02-20,770.0499877929688,4014.659912109375,1065.949951171875,7416.3798828125,7066.31982421875,97.80000305175781
2009-02-23,743.3300170898438,3936.449951171875,1099.550048828125,7376.16015625,7307.009765625,97.7300033569336
2009-02-24,773.1400146484375,3895.75,1063.8800048828125,7268.56005859375,7068.2099609375,94.7300033569336
